,Datetime,Tweet Id,Text,Username
20,2022-11-12 23:59:45+00:00,1591581544631894016,"Climate change is a serious threat for human  Nations including  know causes &amp; consequences but none of us is ready to give up our so called development &amp; security programmes due to hunger of power.
Is incapable to interfere


",Yatendrash27
21,2022-11-12 23:59:44+00:00,1591581542123737088,"  Biden - Its not funny, but too funny not to laugh out loud.",Navigator2019
22,2022-11-12 23:59:44+00:00,1591581540907364352,"We MUST THANK CHINESE, GOVERNMENT OWNED BIDEN  FOR SELLING OUT AMERICA TO CHINA/IRAN/UKRAINE, ETC",RLM1255
23,2022-11-12 23:59:44+00:00,1591581540748001281,1  The Biden Crime Family who are members of the WEF Satanic Cult Global Elites are destroying our country. Why? Their goal=Implement Their Own World Government &amp; One World Bank [Digital Monetary System via Jabs’ nanometer Graphene Oxide &amp; Microchips WAKEUP ,CotteyCindy
24,2022-11-12 23:59:43+00:00,1591581538856083457,Biden aliviado e Trump sai como o grande perdedor destas eleições de midterms,guilherme_mg7
25,2022-11-12 23:59:43+00:00,1591581537891684354,  There not lies if democrat's do not intend to reauthorize them ! If given a chance Biden would have voted to shut social security down along time ago. The five year renewal is really for the patriot act not social security !,npcwill283
26,2022-11-12 23:59:42+00:00,1591581534506881025,"126  2 Words = ""Made In America"" - Sleepy Joe Biden.",JLurkman
27,2022-11-12 23:59:42+00:00,1591581533764485121,"Like how obsess you are with Biden and Obama.  Girl, bye ",sylshines
28,2022-11-12 23:59:41+00:00,1591581531205931008,1 15858273  Joe Biden and his puppets have nothing but disinformation and lies.,rlhubbard3
29,2022-11-12 23:59:41+00:00,1591581529586950145," He's way ahead of you, if you'd just be quiet and pay attention. And ., he'll keep those Social Security checks and Medicare coming in the process. (Biden can walk and chew gum at the same time.)",DoWaDittyDitty
30,2022-11-12 23:59:41+00:00,1591581529318522882,Cumhurbaşkanı Erdoğan: FETÖ'yü Biden saklıyor ,ilhanByk6161
31,2022-11-12 23:59:41+00:00,1591581529142067201, 2022 President Biden did what he thought was best for the American people including MAGA REPUBLICANS! If we didn't have a court that meddles into everything it would have stood. He can still pass a law to codify it but he will get no support from the MAGA REPUBLICANS.,JoseREbroker
32,2022-11-12 23:59:40+00:00,1591581524801236993, Did you know an actual dark biblical Satan that still thinks it's Lucifer tries to suicide out both Donald Trump and Biden and they try to blame Hillary Clinton or me to get people retaliating against her or me? I'm not taking the blame for that Satan,trevorc278
33,2022-11-12 23:59:39+00:00,1591581523182252033,"  there are worse than her but, as long as she backs Biden and the craziness in the Democratic Party, thumbs down. ",universerider_1
34,2022-11-12 23:59:37+00:00,1591581512910401536," Self defense. A jury ruled it. If you want to call him a murder, so is Hilary Clinton, Barack Obama, and Joe Biden.",StopEthanol2
35,2022-11-12 23:59:37+00:00,1591581511874232320, 55 Well he should be there for Memorial Day for our past hero’s . Veterans Day is for us living ones screw Biden anyways,thomasb92670081
36,2022-11-12 23:59:37+00:00,1591581511739768832,Your Friday Briefing: Xi and Biden to Meet ,T_Story_Breaker
37,2022-11-12 23:59:37+00:00,1591581511177887750," Snap ik...

En wat moeten ze dan doen met dat seniele marionetje die de naam Biden draagt en de democraten schijnt te vertegenwoordigen?

En oorlog na oorlog ontketend??🤔🤔

Heeft die ""Olifant"" nooit gedaan toen ie in ""de porseleinkast"" zat...🤡🤡

Hitser of onbenul ben je dus..",ratje56
38,2022-11-12 23:59:36+00:00,1591581508900638721," 1957   Trust us, we don’t want anything to do with Hitler V2",But_I_Tigress
39,2022-11-12 23:59:36+00:00,1591581508627992576, How far away are we from stopping raising interest rate? With the economy being this bad.,4phnhmp8cx
40,2022-11-12 23:59:36+00:00,1591581508007235584,"1 Most thinking people are asking that question, including President Biden. 🤔",Califredhead_57
41,2022-11-12 23:59:35+00:00,1591581503665872898, 1     She literally said Biden intended for it to be overturned. That's psychotic right-wing agitprop. But continue defending the fascist simp.,DrWhoUSA
42,2022-11-12 23:59:34+00:00,1591581501053108224," The Biden administration is far more fascist than trumps administration was. And my bet is that regardless who's next they will go further toward totalitarianism.
If they're blue you'll cheer, red you'll cry and others will cheer. In the end the result is the same. ",777cubic
43,2022-11-12 23:59:33+00:00,1591581496996937729,"There is also very little information on the size of the |n Army &amp; extent of its deployment in Tigray, but an estimate this year puts its size in the range of 150,000 to 200,000 soldiers.
So    EritreaOutOfTigray 
",Abadit__hayelom
44,2022-11-12 23:59:33+00:00,1591581495956836354,"2020  You bought the young vote by telling them a fing lie that their freaking student loans would be paid by the taxpayers. Sorry Biden, you made a unconstitutional move by your executive order. The Supreme Court will uphold the decision by that Texas judge.",Suppersready26
45,2022-11-12 23:59:33+00:00,1591581495197827074,"29486753   He allowed buisiness to reopen after his aligned governers shut them down, reopening those jobs not creating them. The infrastructure and American Rescue plans are jokes at best. He can't string a coherent sentence together on the world stage without a teleprompter... all wrong",TK__524
46,2022-11-12 23:59:32+00:00,1591581493473714178,"I'm beginning to think pollsters are not reaching many slices of the electorate because most Americans won't answer unknown phone numbers.

And I'm beginning to think Biden's approval numbers are way off.",LampLighter2024
47,2022-11-12 23:59:32+00:00,1591581491649458176, ,JacquieFoster18
48,2022-11-12 23:59:32+00:00,1591581491146149888,"2a Trump is the only one I trust to clean up Biden’s mess. He KNOWS the drill. Anyone else could NOT hit the ground running, he can.",ClareDinnocenti
49,2022-11-12 23:59:31+00:00,1591581488726052864,39   ,ssgordon5
50,2022-11-12 23:59:31+00:00,1591581487014744065, Joe Biden has exceeded my expectations. He’s tireless badass.,plindquist58
51,2022-11-12 23:59:30+00:00,1591581484640792576, 2020  should give 2020 the Presidential Medal of Freedom. He worked so hard to get young voters to register and vote. So grateful. All this while a student at UCLA.,LSteine93410671
52,2022-11-12 23:59:29+00:00,1591581481331470336," Sinceramente, nunca vi nenhum País invadir o outro por causa de eleições fraudulentas, que venha a frota do Biden, aqui é Brasil parceiro.",Anderson77RJ
53,2022-11-12 23:59:29+00:00,1591581479028817921,"63Lori 39 86342807  Unemployment rate in October was %

A basic economics course would tell you ""full employment"" starts at 4-5% unemployment.",darkcast
54,2022-11-12 23:59:28+00:00,1591581476038270976,"119  You sound so, so, SOooo  Anti-Biden!!!🤣 ",curtisgillespi3
55,2022-11-12 23:59:28+00:00,1591581474939371521," Please list the articles of impeachment under which President Biden could be impeached. Go ahead, traitor. We'll wait.",RubyDarcy2015
56,2022-11-12 23:59:28+00:00,1591581474519748608,888 liar can't think of a word…Biden wants to say Elon Musk is a traitor Hunter isn't ,ibuki53010508
57,2022-11-12 23:59:28+00:00,1591581473362292736,"As Yellen seeks closer US-India economic ties, India dropped from currency monitoring list. 
   Ymedia ",ymediagroup
58,2022-11-12 23:59:27+00:00,1591581472301142016," He’s just so rude. It’s not necessary. Interesting that he said Biden is too old to run, but didn’t mention trump’s age. Trump isn’t even physically or mentally capable of running.",ParadiseFrances
59,2022-11-12 23:59:26+00:00,1591581466655444993,First there was Trumps art of the deal. Now it’s Biden’s art of the lie(s),edmackowski35
60,2022-11-12 23:59:26+00:00,1591581465413926912, President Joe Biden you are the greatest,KallonSmart
61,2022-11-12 23:59:25+00:00,1591581462972989440," What do you mean? 

The voting process there is: ""Completely Normal""...after Trump's win in 2016.

Fact Checkers told me so. Just like they told me Biden could erase Student Loan debt with an executive order.

If you question their integrity, you're a traitor.

LiberalLogic",Liberal_Diary
62,2022-11-12 23:59:24+00:00,1591581459244285953," I agree 100%.We are supposed to put God 1st,family 2nd. I pray we can all come together and pray for our  need God! Biden is a embarrassment for a president,we are a laughing joke!Democratic’s get away with everything they do! Never held accountable for their actions!",MelodyM00151941
63,2022-11-12 23:59:24+00:00,1591581457331687424, Biden / Fetterman in 2024: It's a no-brainer.,RobinBu73325986
64,2022-11-12 23:59:24+00:00,1591581456685752320, I definitely know the President didn't write this because he keeps saying he's in Columbia.,mbangelsfan
65,2022-11-12 23:59:23+00:00,1591581455494565888," MISINFORMATION ALERT 
MISLEADING INFORMATION
FACT-CHECK THIS INFORMATION
OUR NATIONAL DEFICIT HAS RISEN ALMOST TEN TRILLION DOLLARS IN ONLY TWO YEARS OF BIDENS ADMINISTRATION!
HE IS A BIG SPENDER. AND YOU GET TO PAY FOR IT!",TRUTHMINISTER4
66,2022-11-12 23:59:23+00:00,1591581453422592000,LSU_football By Nate Raymond (Reuters) -A federal judge in Texas on Thursday ruled that President Joe Biden's plan… ,ruthmulugeta82
67,2022-11-12 23:59:23+00:00,1591581452533370880,"For all of you Trump bashers, they have been investigating him for six years. They have nothing! Can you or anyone else be looked at through a magnifying glass and come out as well as he did? Let us start with Joe Biden and his family to see!",MrsKristilis
68,2022-11-12 23:59:22+00:00,1591581450494955520, Why take the word of a liar? Joe Biden has been a snake in the grass forever. Biggest liar!,josephofyah
69,2022-11-12 23:59:22+00:00,1591581450066870272,"  C’est clair, ils l’auraient pas loupé mais comme c’est Biden le « gentil » toutou d’Obama et Clinton faut rien dire 🤫",Lumieredumonde7
70,2022-11-12 23:59:21+00:00,1591581447756079104,1910  ,ScottWhote1
71,2022-11-12 23:59:21+00:00,1591581445180489728,1600 Biden’s America,mrobins54
72,2022-11-12 23:59:20+00:00,1591581442857144320," Dear President Biden, what USA achieved from the WAR in Vietnam, IRAQ, Syria, Libya, Afghanistan or from Sanctions V IRAN. What do you think could happen if USA never caused or have been involved in any of these WARS. What the World community benefited from any WAR in the WORLD?",GDehvasati
73,2022-11-12 23:59:20+00:00,1591581440256319488,the democrats have such a shallow bench they're stuck with 80 old joe biden. by the time the 2024 election rolls around people will have a thorough understanding what biden policies have done. the next great financial crisis,DrainedTheSwamp
74,2022-11-12 23:59:19+00:00,1591581437316452352,"Recommendations for the IC:
Despite the widespread acclamation of the recently signed agreement of ‘cessationof hostilities’between then govt &amp;Tigrayans leaders,there are many doubts whether the truce will indeed succeed. AllowHumanitarianAidToTigray   
 ",masho_abraha
75,2022-11-12 23:59:19+00:00,1591581436502769664, Liar,mdefrank1
76,2022-11-12 23:59:18+00:00,1591581431339577345,8  Why would a GenZ voter in OH vote for Ryan? They love Joe Biden and what he's doing...Ryan deserved to lose.,timmyb72
77,2022-11-12 23:59:17+00:00,1591581428277710848,13    23  Fuel housing utilities food  medical all cost more now under Biden im paying 120 to fill my tank now it used to be 75 under trump,patrioticUSA40
78,2022-11-12 23:59:17+00:00,1591581427967332352,"Tövbekar yahudimuzisyen hanim : Biden le haram diye tokalasmayi red etti - dublaj



Twitter Gündemi:
YeniProfilResmi 400KöpekNerede SınaviptalMaaş25Bin iPhone beyazfutbol",melihat01484587
79,2022-11-12 23:59:17+00:00,1591581427380158464," FAKE NEWS, ""BIG GUY""",JohnRyanWBB
80,2022-11-12 23:59:16+00:00,1591581426541301760, Not exactly,Ken_Walker_WA
81,2022-11-12 23:59:16+00:00,1591581426503536641,3176  No he didn’t. Biden has more oil drilling permits issued than Trump.  Stop fucking lying.,pureroll11
82,2022-11-12 23:59:16+00:00,1591581425878564865,1  Fvck no.  rocks. Fixing shit Tr*** broke.,OddlyB
83,2022-11-12 23:59:16+00:00,1591581423210991616, 101 Biden voted for NAFTA.,SwitchAtoll
84,2022-11-12 23:59:15+00:00,1591581418865725440,  Maybe Democrats should return FTX's campaign donations.  the altitude was well a little behind Soros.,beauti_monk
85,2022-11-12 23:59:14+00:00,1591581415442944004,"  Why is the river drying up?  It's not natural ......it is a direct and purposeful result of the luciferian weather modification technology ......""God"" isn't doing it .....unless your God is the liciferian cult",MariaC06856847
86,2022-11-12 23:59:14+00:00,1591581414889521153,"2x2 11 Bait and switch!
Biden bought votes by trying to do an unconstitutional student loan payoff. The Dems knew it was unconstitutional at the time. Now the courts have said to vacate the EO.
 played you and you fell for it!",CKonwick
87,2022-11-12 23:59:14+00:00,1591581414654631937,I guess Biden could pick off a couple of Republicans with appointments too. But finding a bipartisan type might be the better option as far as being able to govern. Speaker Schwarzenegger? Why not? :-) One of those recent northeast blue state Republican governors? Hogan?,gsiskind
88,2022-11-12 23:59:13+00:00,1591581410519048192," Y que quería que Biden se dejara bloquear de los republicanos sin intentar algo, no trate de subir su status con el dolor de los otros, Mr. Manchin la espera.",AlbertoABurgos1
89,2022-11-12 23:59:12+00:00,1591581408807776257, Young liberals are so gullible. They were promised student loan forgiveness knowing it was unconstitutional getting them to come out to vote! They got played!,RodneyB86459045
90,2022-11-12 23:59:12+00:00,1591581406685442049,50465479  He claims he's reducing it . I don't see how spending more is reducing .,rising_fallen
91,2022-11-12 23:59:11+00:00,1591581404219203586,"25 How does he win in '24 with only 30% of Rs?  He needs Independents to win.  He won them by 4% in '16 and Biden won them by 13 points in 2020. They broke for Dems in 2022.  

Wish you would do focus groups with them.",sgrantsm
92,2022-11-12 23:59:11+00:00,1591581403527122944,"420t 1957    At least I don’t live in a place where people tell me what to do with my body, read, or educate kids",But_I_Tigress
93,2022-11-12 23:59:10+00:00,1591581401136377856,"55 41384915      Proof of what? The things I stated Joe Biden did, he has done. It’s shown on numerous videos and is well known.",Wi29194696
94,2022-11-12 23:59:10+00:00,1591581400704372738, You need to go if you believe anything Biden says. Because he sure doesn't.,jokendaved
95,2022-11-12 23:59:10+00:00,1591581400385609728,    ,bzmndh3
96,2022-11-12 23:59:10+00:00,1591581399261544448, No other president has made so many bad decisions to cause inflation this high either…,AbNoRmL_BEN
97,2022-11-12 23:59:07+00:00,1591581387597189120, Who posting this bullshit for you?? God knows its not you.,MCK6151978
98,2022-11-12 23:59:06+00:00,1591581383407046656,"   Plus young people wanted to smoke weed, have sex, and still be able to get an abortion.",NickelDollar
99,2022-11-12 23:59:05+00:00,1591581378751369218," Pas une semaine ne passe sans que Biden ne démontre qu'il est malade et qu'il ne gouverne rien du tout. C'est une évidence absolue, pour quel réel motif les médias mainstream maquillent ça en ""gaffes"" ?",esaintlg
100,2022-11-12 23:59:04+00:00,1591581374427049984,"Is it true that Fetterman got 81 million votes, just like Biden? Wow. Amazing.",RatherBFishing4
101,2022-11-12 23:59:04+00:00,1591581373298462721,Biden Launches Climate Change Fund Proposing to Address Gender Inequities ,Louis_De_Buade
102,2022-11-12 23:59:03+00:00,1591581371641757696, 5  I voted for Biden &amp; lol . But srsly I just cant see a valid reason to impeach him at this point. If Hunter Biden did something then he should be prosecuted. But that doesnt mean Joe gets impeached. &amp; if Hunter gets in trouble for selling influence why doesn’t Jared or Ivanka?,mike81488
103,2022-11-12 23:59:03+00:00,1591581368655699969," 1 Any spending has to be voted on by Congress. Biden cannot unilaterally spend money on anything. He knew it was a campaign gimmick and lots of young people fell for it. Pay your own debt, my kids did.",SherryHighHorse
104,2022-11-12 23:59:02+00:00,1591581366835372032,"  You all saw what Biden did he lied to the students to get their vote, and he lied to the young woman about codifying R v Wade. Election over and you got neither and won’t.
They Lie and you Buy. Don’t buy what Warnock is selling.
He’s lying and hoping ur buying! Vote RED!",DwightBridges12
105,2022-11-12 23:59:01+00:00,1591581363844808704,"56 This is teenage children's attire. Government is adults. Well, my opinion, he and AOC are the children of Biden.",Stormeefl
106,2022-11-12 23:59:01+00:00,1591581363358298112, Thought you were bringing jobs back here?,beitz_jim
107,2022-11-12 23:59:00+00:00,1591581356634644481,"The DOJ views itself as the enforcement arm for the Biden White House and the DNC.

That’s DANGEROUS for the rule of law.

Get the facts: ",tedcruz
108,2022-11-12 23:59:00+00:00,1591581356626173952,    I'm sure you'll find a way to spin it as Biden's fault. Just give your handlers a moment...,oldretireddude
109,2022-11-12 23:58:59+00:00,1591581354671865857," Okay  you're not in lockstep with the GOP, and for once we agree. Biden and NATO have been competent and clear about US policy in Ukraine. As former head of the CIA how do you feel about current foreign policy in various geopolitical regions &amp; what would you do differently?",beachboysammy
110,2022-11-12 23:58:59+00:00,1591581353119780865, Go away,mdefrank1
111,2022-11-12 23:58:58+00:00,1591581351207383041,"Fucking cleaning money and paying back to Biden 
This is huge !!! @5thSu @76Anabellan  1978 7 ",ECKELLPablo
112,2022-11-12 23:58:57+00:00,1591581346786611206,". President Biden slips up on name of ASEAN summit host Cambodia 
NOW HERE IS A SERIOUS PROBLEM  AND THIS DEMENTIA MAN IS RUNNING THE COUNTRY. 
SOMETHING SERIOUSLY WRONG WITH THIS PICTURE.",ByronRu41637097
113,2022-11-12 23:58:57+00:00,1591581344848818177,"Do you think that Joe Biden and the rest of the democratic cult administration are doing a rug pull on America, and selling us out to the rest of the world?",EpicAmerica18
114,2022-11-12 23:58:57+00:00,1591581344416649216,"     46 I guess technically there’s still the runoff election in Georgia, but as you know I’m firmly pro pandemic protections, featuring N95s and HEPA filters in shared indoor spaces.

Whatever happened to protecting our most vulnerable???

CovidIsNotOver",Annalisa840917
115,2022-11-12 23:58:57+00:00,1591581344400027648," Hopefully, we take the threat from seriously History Climate ",ajaykaul10
116,2022-11-12 23:58:57+00:00,1591581344290967554,  Getting other people to pay your debt is for deadbeat losers.,bluesgc
117,2022-11-12 23:58:56+00:00,1591581342680375296,  Biden won't.  His own faith gets in the way and he doesn't have the guts to take the political blow back that comes with any position seen as being against religion.  Look elsewhere on this issue.,SkyCatch_Her
118,2022-11-12 23:58:55+00:00,1591581337164845056,"17 Foreign Aid: We should vote that X  percent of our intake (taxes) will be spent on foreign aid. When that is spent, you must wait until next year for the coffers to be filled. Don't exceed what has been appropriated. This should become the law. Zelensky has Biden in a bind.",rockmangc
119,2022-11-12 23:58:53+00:00,1591581330428817410, I bet he gets off with nothing.   Cash cow for Biden et al,_miss__jay__
120,2022-11-12 23:58:53+00:00,1591581328998338560,"@2011Akuma  601  It wasn't just Biden. It was a lot of policy makers and focus groups who developed more reasonable numbers in a negotiation.

I don't like the 'Leftists' who parrot the 50 k lie. I wish people would cease doing that. I can have discourse with people who tweet in good faith, bro.",WalterMarieD
121,2022-11-12 23:58:53+00:00,1591581326817529856,Student loan forgiveness: Federal court strikes down Biden's program - CNNPolitics ,thebighomiedre
122,2022-11-12 23:58:52+00:00,1591581324539826177, What a ludicrous example of of inverted power relationships. As if Biden's USA gives an ultimatum to the 2nd biggest economy on the planet over a country's economy that is by a long way a lot smaller. Just because the UK is 6th or 7th doesn't mean the gap isn't massive.,PolicyReviewEU
123,2022-11-12 23:58:52+00:00,1591581323680190464,     This is on YOU!!!!  Omg DO SOMETHING!!!,drdjbarbarella
124,2022-11-12 23:58:51+00:00,1591581321864044544,156 2012  Shared.,WaggonerJackie
125,2022-11-12 23:58:50+00:00,1591581315132198912,"1  2004  Tell me you didn't watch the link without telling me lmao. At 2:55, it starts Joe biden, Hillary Clinton and more all denying the 2000 election. Come on, man 🤣🤣",JustinBoykin19
126,2022-11-12 23:58:50+00:00,1591581314054250496, Thank god they are there for life and it looks like Biden won’t get another chance to pick a justice solely on skin color!,Rbinder58
127,2022-11-12 23:58:49+00:00,1591581311982084097,        WAHT,Marshall__Scott
128,2022-11-12 23:58:49+00:00,1591581309591519233,Biden and China’s Xi to Meet Face-to-Face on Monday ,SimpleMedia_
129,2022-11-12 23:58:47+00:00,1591581301550813185," Sério? Kkkkkkkkkkk biden é comunista, conta?",leonardofla1975
130,2022-11-12 23:58:47+00:00,1591581301400010752,"But you voted for a moron with no experience who messed up badly, is a poor loser, traitor, egomaniac, coward and extremely nasty person. You yourself are nasty. Biden has done a great job, Republicans voted against everything to help people and have no plan for anything but hate",Fotoartiste
131,2022-11-12 23:58:47+00:00,1591581301311930369,  Politico Is that you Joe Biden ,SueFord54524433
132,2022-11-12 23:58:46+00:00,1591581300846219265,"  It just cracks me up that they’re trying to make this Biden’s fault. So we’re just suppose to waltz passed the fact that it was the GOP that sued to stop it and put this in front of that judge? Sure bud, sure.",MoeMonnay
133,2022-11-12 23:58:46+00:00,1591581298430476288,BiDEN iS  (NOT ClickBait),supilikecats
134,2022-11-12 23:58:46+00:00,1591581297604165632, How many Columbians did you see there?,MikeSchmidt62
135,2022-11-12 23:58:45+00:00,1591581296609972228, No you didn’t. The high budgets of the pandemic came to an end.  How you you doing on the national debt?,MrPrez2020
136,2022-11-12 23:58:45+00:00,1591581296106561536, 2 Dr. Joe Biden,SamuelFive1
137,2022-11-12 23:58:45+00:00,1591581295133560832,    ,caringguy1957
138,2022-11-12 23:58:45+00:00,1591581293854494722,1214 Will never forget….I saw two Biden signs in two yards behind the Chase Bank on Veterans next to the Mercedes Dealership.,lpnola1
139,2022-11-12 23:58:45+00:00,1591581293749620736, Terminate Biden,ChewTimer1
140,2022-11-12 23:58:44+00:00,1591581290385805313, which unelected individual or inividuals is in chage-we all know Biden doesnt have the capacity with his severe memory issues,Elizabe02479114
141,2022-11-12 23:58:44+00:00,1591581289441681408,"  No wars under Trump. Russia would not have dared. Again results matter. We all know that if Trump was president,  there would be no Ukraine war. This was now will last for years. If Trump becomes the president again in 2025, he will end it. If Biden is still there it will continu",bidet4jail
142,2022-11-12 23:58:42+00:00,1591581280600481792, Rob I believe Joe Biden knew that was gonna happen but he did try that to convince all the college students to get out there and vote for them so they went out and voted in droves under false pretenses,ricksmitty11135
143,2022-11-12 23:58:40+00:00,1591581274711666688,"34813396  Ah, maar ik bedoelde Biden. Nee, die meneer in dat filmpje... Ik denk dat-ie goed zit. Maar dan. Wat doe je er aan??",JansenNeef
144,2022-11-12 23:58:40+00:00,1591581274174619650,"WOW IF WE DON'T GET INVOLVED WITH RUSSIA NOW, WE'RE IDIOTS!  “Dark ships” emerge from the shadow of the Nord Stream pipeline mystery
",rhondadawnrolfe
145,2022-11-12 23:58:40+00:00,1591581273310756864," Democrats and Biden already have, maybe co Vice you MAGA Fascist like MTG and Meadows.  Get real out of touch",bsmar206
146,2022-11-12 23:58:40+00:00,1591581272165466114," Biden's approval numbers are completely off. Media, pollsters, social media, and others will deceive the public about polls. Skewed data is designed to give you the outcome you want. The question is how they collect data. Most people have a cell phones. Not a home phone number",babyboi2u
147,2022-11-12 23:58:40+00:00,1591581271960223745," I think the real leaders behind biden are loving it.
In your face screw  have not seen anything yet!",ParkerRinger
148,2022-11-12 23:58:39+00:00,1591581271062347776," De manera que no es novedoso ni debe causar mayor impacto o efecto el lapsus geográfico del presidente Joe Biden. Colombia también tiene su historia en esos espacios de los gazapos del mundo  que si bien Camboya queda muy lejos,tampoco es para aplaudir al gringo.",ruffinoacosta
149,2022-11-12 23:58:39+00:00,1591581270961958912," What high crimes has Biden broke?   You people make me laugh.  I'll wait.  . .
Bad policy is not a crime or Trump would have been impeached before he got to the whitehouse.   So far the Republicans aren't going to be in a position to do anything.   The people are speaking.",Teresa76270135
150,2022-11-12 23:58:39+00:00,1591581268369899520,"  3. all of it. I'm one that can't retire, and I'm injured).
Biden is tanking us. No doubt about it, and I believe that this war was part of the take down of this globe. I trust none of the leaders. Not one. They are leading us all to our slaughter in more ways than one.",TimeToWakeup62
151,2022-11-12 23:58:39+00:00,1591581267597959170,"  Yeah, I know - it must be hard to recognize honesty from your underbelly view Terry - can you seriously brag about the job Biden has done so far??  . . .come on m a n!!!",JstDkyFL
152,2022-11-12 23:58:38+00:00,1591581265840721920,"   David, Biden and Obama BOTH CREDITED young voters AND women. You're badly out of touch.",LyftLady11
153,2022-11-12 23:58:38+00:00,1591581265668771841," Senator Warnock stood up to President Biden to prevent the closing of the Georgia National Guard Combat Readiness Training Center (CRTC) in Savannah. Hit-on-the-head Herschel stood beside TFG, genuflected and swallowed. Voters will decide who is the better man for Georgia.",Enuph_is_Enuph
154,2022-11-12 23:58:38+00:00,1591581265375170560,"71 They are destroying the Republican Party as badly as biden is destroying the country.  First save the party, then we will be able to save the Country.  ",America44613441
155,2022-11-12 23:58:37+00:00,1591581260128059393,"   You forgot all the Grassroots groups that formed after the Women's March and were out in force donating, postcarding, knocking on doors, making calls and supporting Dem candidates up and down the ballot!    ",beckhartwards
156,2022-11-12 23:58:35+00:00,1591581252800638976,@1BoysFan Yep. When Obama and Biden got elected.,PilzPoppy
157,2022-11-12 23:58:35+00:00,1591581251676565505,"1967  Every MSM is pushing for republicans. During the campaigns they hardly mentioned what the Democrats and Joe Biden have done and have tried to pass. It was tRump, all about tRump and he sucked it up like a Hoover vacuum. ",ljeanabldr
158,2022-11-12 23:58:35+00:00,1591581251542343680, ,RonaldMillier
159,2022-11-12 23:58:34+00:00,1591581247234772992,"C'est historique Biden a battu des records pour ces midterm. Qu'il perde, ou qu'il gagne",DeepLessive
160,2022-11-12 23:58:33+00:00,1591581246605647873," I wish you would focus more on your country, Like the border, where fentynal from China is the number one killer in pur country, and 98 terrorists that been caught coming over our border,let's not forget the human trafficking and cartels. Stop ignoring it! Is it to much for you?",Lmvm71
